seed,experiment,treatment,control,diff
24591,E2_associative_chain,0.65,0.031818181818181815,0.6181818181818182
24591,E3_endogenous_transfer,0.21666666666666667,0.0,0.21666666666666667
24591,E4_goal_directed,0.2388888888888889,0.07222222222222222,0.16666666666666669
24591,E5_recursive_strengthening,0.9946071225703231,0.12183383472910776,0.8727732878412153
24591,E6_clone_divergence,0.03819534087750652,0.0,0.03819534087750652
24591,E7_observation_x_thought,0.16113744075829384,0.02100840336134454,0.1401290373969493
24591,E8_dream_recombination,1.0,0.0,1.0
24591,E9_lora_validated_internalization,0.9620000123977661,0.656000018119812,0.3059999942779541
24591,E10_validated_vs_unvalidated,0.9599999785423279,0.654285728931427,0.3057142496109009
24591,E11_verified_sharpening,0.9837499856948853,0.8187500238418579,0.16499996185302734
24591,E12_anchor_preservation,0.4259999990463257,0.25600001215934753,0.16999998688697815
24644,E1_recall_competition,0.40098154432920297,0.061752627697337845,0.3392289166318651
24644,E2_associative_chain,0.6454545454545455,0.031818181818181815,0.6136363636363636
24644,E3_endogenous_transfer,0.2833333333333333,0.0,0.2833333333333333
24644,E4_goal_directed,0.2222222222222222,0.06666666666666667,0.15555555555555556
24644,E5_recursive_strengthening,0.9947326660393773,0.12439024298712083,0.8703424230522564
24644,E6_clone_divergence,0.03710781764981553,0.0,0.03710781764981553
24644,E7_observation_x_thought,0.3282828282828283,0.1415525114155251,0.18673031686730318
24644,E8_dream_recombination,1.0,0.0,1.0
24644,E9_lora_validated_internalization,0.9399999976158142,0.6859999895095825,0.2540000081062317
24644,E10_validated_vs_unvalidated,0.941428542137146,0.5571428537368774,0.38428568840026855
24644,E11_verified_sharpening,0.9612500071525574,0.7662500143051147,0.19499999284744263
24644,E12_anchor_preservation,0.921999990940094,0.8399999737739563,0.0820000171661377
24697,E1_recall_competition,0.36020270888128636,0.07333509504491731,0.28686761383636905
24697,E2_associative_chain,0.6181818181818182,0.02727272727272727,0.5909090909090909
24697,E3_endogenous_transfer,0.25833333333333336,0.0,0.25833333333333336
24697,E4_goal_directed,0.2722222222222222,0.07777777777777778,0.19444444444444442
24697,E5_recursive_strengthening,0.9946003044812528,0.12169798661103488,0.8729023178702179
24697,E6_clone_divergence,0.03702141447164358,0.0,0.03702141447164358
24697,E7_observation_x_thought,0.2028985507246377,0.04824561403508772,0.15465293668955
24697,E8_dream_recombination,1.0,0.0,1.0
24697,E9_lora_validated_internalization,0.9700000286102295,0.7639999985694885,0.20600003004074097
24697,E10_validated_vs_unvalidated,0.9357143044471741,0.5799999833106995,0.3557143211364746
24697,E11_verified_sharpening,0.9750000238418579,0.7762500047683716,0.19875001907348633
24697,E12_anchor_preservation,0.9179999828338623,0.8999999761581421,0.018000006675720215
24750,E1_recall_competition,0.4128394622512414,0.10495441712715632,0.3078850451240851
24750,E2_associative_chain,0.6636363636363637,0.04090909090909091,0.6227272727272728
24750,E3_endogenous_transfer,0.2916666666666667,0.0,0.2916666666666667
24750,E4_goal_directed,0.24444444444444444,0.07222222222222222,0.17222222222222222
24750,E5_recursive_strengthening,0.9947582412773737,0.12492415327627705,0.8698340880010966
24750,E6_clone_divergence,0.03763676118680853,0.0,0.03763676118680853
24750,E7_observation_x_thought,0.1746031746031746,0.04739336492890995,0.12720980967426465
24750,E8_dream_recombination,1.0,0.0,1.0
24750,E9_lora_validated_internalization,0.972000002861023,0.671999990940094,0.30000001192092896
24750,E10_validated_vs_unvalidated,0.9528571367263794,0.6642857193946838,0.28857141733169556
24750,E11_verified_sharpening,0.9750000238418579,0.7699999809265137,0.20500004291534424
24750,E12_anchor_preservation,0.8980000019073486,0.8140000104904175,0.08399999141693115
24803,E1_recall_competition,0.3304533970521892,0.0721488122358068,0.2583045848163824
24803,E2_associative_chain,0.6454545454545455,0.01818181818181818,0.6272727272727273
24803,E3_endogenous_transfer,0.2916666666666667,0.0,0.2916666666666667
24803,E4_goal_directed,0.26666666666666666,0.07777777777777778,0.18888888888888888
24803,E5_recursive_strengthening,0.9948661943746695,0.12722890902542652,0.867637285349243
24803,E6_clone_divergence,0.03716782043538254,0.0,0.03716782043538254
24803,E7_observation_x_thought,0.21287128712871287,0.012875536480686695,0.19999575064802616
24803,E8_dream_recombination,1.0,0.0,1.0
24803,E9_lora_validated_internalization,0.9580000042915344,0.734000027179718,0.2239999771118164
24803,E10_validated_vs_unvalidated,0.9385714530944824,0.7285714149475098,0.21000003814697266
24803,E11_verified_sharpening,0.9737499952316284,0.856249988079071,0.11750000715255737
24803,E12_anchor_preservation,0.9700000286102295,0.9419999718666077,0.028000056743621826
24856,E1_recall_competition,0.2758933612462152,0.062370513246156986,0.21352284800005822
24856,E2_associative_chain,0.6,0.04090909090909091,0.5590909090909091
24856,E3_endogenous_transfer,0.275,0.0,0.275
24856,E4_goal_directed,0.22777777777777777,0.06666666666666667,0.1611111111111111
24856,E5_recursive_strengthening,0.9947707550205535,0.12518705432555652,0.8695837006949969
24856,E6_clone_divergence,0.03338204117305808,0.0,0.03338204117305808
24856,E7_observation_x_thought,0.19736842105263158,0.023076923076923078,0.1742914979757085
24856,E8_dream_recombination,1.0,0.0,1.0
24856,E9_lora_validated_internalization,0.9800000190734863,0.7300000190734863,0.25
24856,E10_validated_vs_unvalidated,0.918571412563324,0.6528571248054504,0.26571428775787354
24856,E11_verified_sharpening,0.9649999737739563,0.7037500143051147,0.26124995946884155
24856,E12_anchor_preservation,0.9739999771118164,0.9520000219345093,0.02199995517730713
24909,E1_recall_competition,0.30279721356568445,0.11157887910553951,0.19121833446014494
24909,E2_associative_chain,0.6136363636363636,0.022727272727272728,0.5909090909090909
24909,E3_endogenous_transfer,0.20833333333333334,0.0,0.20833333333333334
24909,E4_goal_directed,0.22777777777777777,0.027777777777777776,0.2
24909,E5_recursive_strengthening,0.9948400338083301,0.12666266524950567,0.8681773685588244
24909,E6_clone_divergence,0.0372377174311592,0.0,0.0372377174311592
24909,E7_observation_x_thought,0.2,0.06493506493506493,0.13506493506493508
24909,E8_dream_recombination,1.0,0.0,1.0
24909,E9_lora_validated_internalization,0.9520000219345093,0.6660000085830688,0.28600001335144043
24909,E10_validated_vs_unvalidated,0.9728571176528931,0.7228571176528931,0.25
24909,E11_verified_sharpening,0.9700000286102295,0.6762499809265137,0.2937500476837158
24909,E12_anchor_preservation,0.7599999904632568,0.734000027179718,0.02599996328353882
24962,E1_recall_competition,0.3622071468195723,0.10716487835068104,0.2550422684688912
24962,E2_associative_chain,0.6636363636363637,0.031818181818181815,0.6318181818181818
24962,E3_endogenous_transfer,0.20833333333333334,0.0,0.20833333333333334
24962,E4_goal_directed,0.2222222222222222,0.05555555555555555,0.16666666666666666
24962,E5_recursive_strengthening,0.9947651974286986,0.12507015931279883,0.8696950381158998
24962,E6_clone_divergence,0.03758683550404308,0.0,0.03758683550404308
24962,E7_observation_x_thought,0.2619047619047619,0.016,0.2459047619047619
24962,E8_dream_recombination,1.0,0.0,1.0
24962,E9_lora_validated_internalization,0.984000027179718,0.7919999957084656,0.19200003147125244
24962,E10_validated_vs_unvalidated,0.9385714530944824,0.7257142663002014,0.212857186794281
24962,E11_verified_sharpening,0.9800000190734863,0.8412500023841858,0.13875001668930054
24962,E12_anchor_preservation,0.6439999938011169,0.44200000166893005,0.2019999921321869
25015,E1_recall_competition,0.3986948341135454,0.09380078380848123,0.30489405030506417
25015,E2_associative_chain,0.5681818181818182,0.02727272727272727,0.540909090909091
25015,E3_endogenous_transfer,0.21666666666666667,0.0,0.21666666666666667
25015,E4_goal_directed,0.2388888888888889,0.03888888888888889,0.2
25015,E5_recursive_strengthening,0.994752577190344,0.12480551705676556,0.8699470601335785
25015,E6_clone_divergence,0.037099461455427744,0.0,0.037099461455427744
25015,E7_observation_x_thought,0.23383084577114427,0.017699115044247787,0.21613173072689648
25015,E8_dream_recombination,1.0,0.0,1.0
25015,E9_lora_validated_internalization,0.9779999852180481,0.8220000267028809,0.15599995851516724
25015,E10_validated_vs_unvalidated,0.9399999976158142,0.5785714387893677,0.36142855882644653
25015,E11_verified_sharpening,0.9862499833106995,0.8174999952316284,0.16874998807907104
25015,E12_anchor_preservation,0.7699999809265137,0.6399999856948853,0.12999999523162842
25068,E1_recall_competition,0.31032672537763506,0.08215391081477803,0.22817281456285704
25068,E2_associative_chain,0.6363636363636364,0.022727272727272728,0.6136363636363636
25068,E3_endogenous_transfer,0.2916666666666667,0.0,0.2916666666666667
25068,E4_goal_directed,0.21666666666666667,0.05,0.16666666666666669
25068,E5_recursive_strengthening,0.9945789690434356,0.12127482374791994,0.8733041452955156
25068,E6_clone_divergence,0.036119323853495956,0.0,0.036119323853495956
25068,E7_observation_x_thought,0.30434782608695654,0.020833333333333332,0.2835144927536232
25068,E8_dream_recombination,1.0,0.0,1.0
25068,E9_lora_validated_internalization,0.972000002861023,0.8040000200271606,0.1679999828338623
25068,E10_validated_vs_unvalidated,0.9342857003211975,0.6714285612106323,0.2628571391105652
25068,E11_verified_sharpening,0.9862499833106995,0.7412499785423279,0.24500000476837158
25068,E12_anchor_preservation,0.8539999723434448,0.765999972820282,0.08799999952316284
